query,name,category,sub_category,sub_genre,productDescription,all_text,scores,scores_model_mxbai-rerank-xsmall-v1,scores_model_mxbai-rerank-large-v1,scores_model_mxbai-rerank-base-v1,scores_model_MiniLM,scores_model_jina-reranker-v1-turbo-en,scores_model_jina-reranker-v1-tiny-en,scores_model_bge-reranker-base
four door fridge,809 L BESPOKE 4-Door Flex Family Hub™ French Door Refrigerator RF71DB9950QD,Home Appliances,Refrigerators,French Door,"Buy 809L 4-Door Flex French Door Bespoke Family HubTM Refrigerator with AI Vision Inside, Auto Open Door, Triple Cooling. To Know more visit Samsung India.","809 L BESPOKE 4-Door Flex Family Hub™ French Door Refrigerator RF71DB9950QD Home Appliances Refrigerators French Door Buy 809L 4-Door Flex French Door Bespoke Family HubTM Refrigerator with AI Vision Inside, Auto Open Door, Triple Cooling. To Know more visit Samsung India.",7.0049562,0.31340405,0.95875996,0.8926294,7.0049562,0.68352795,0.8954769,0.9936557
four door fridge,650 L 4 Door Convertible French Door Refrigerator RF65DG90BDSG,Home Appliances,Refrigerators,French Door,"Buy 650L 4 door Convertible French Door Refrigerator with triple cooling, Flex Zone with 5 Convertible Modes. To know more visit Samsung India","650 L 4 Door Convertible French Door Refrigerator RF65DG90BDSG Home Appliances Refrigerators French Door Buy 650L 4 door Convertible French Door Refrigerator with triple cooling, Flex Zone with 5 Convertible Modes. To know more visit Samsung India",5.162587,0.2304783,0.90040153,0.872104,5.162587,0.5910215,0.87159985,0.9910144
four door fridge,650 L 4 Door Convertible French Door Refrigerator RF65DB90BD12,Home Appliances,Refrigerators,French Door,"Buy 650L Convertible French Door Refrigerator with Bespoke design, triple cooling. Know more features, price & specs. find best refrigerator at Samsung India.","650 L 4 Door Convertible French Door Refrigerator RF65DB90BD12 Home Appliances Refrigerators French Door Buy 650L Convertible French Door Refrigerator with Bespoke design, triple cooling. Know more features, price & specs. find best refrigerator at Samsung India.",4.789652,0.2020053,0.64591,0.7029969,4.789652,0.5447633,0.79721415,0.9877109
four door fridge,215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2F349R,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online purple with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.","215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2F349R Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online purple with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.",1.6682131,0.21968536,0.026805827,0.03396796,1.6682131,0.23897469,0.6423771,0.06415523
four door fridge,215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2E35BX,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online black. Explore features, price, offers & specs at Samsung India. Know more visit here.","215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2E35BX Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online black. Explore features, price, offers & specs at Samsung India. Know more visit here.",0.9566423,0.17637153,0.020351268,0.030933114,0.9566423,0.23585336,0.6277305,0.04708331
four door fridge,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H23BX,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online black with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H23BX Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online black with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.",1.7526453,0.21477526,0.032936674,0.034053285,1.7526453,0.24775495,0.64556366,0.05829722
four door fridge,189 L Digi-Touch Cool™ Single Door Refrigerator RR21D2F25BX,Home Appliances,Refrigerators,One Door,"Buy 189L Digi-Touch Cool Single Door Refrigerator online. Explore features, price, offers & specs at Samsung India. Know more visit here.","189 L Digi-Touch Cool™ Single Door Refrigerator RR21D2F25BX Home Appliances Refrigerators One Door Buy 189L Digi-Touch Cool Single Door Refrigerator online. Explore features, price, offers & specs at Samsung India. Know more visit here.",1.1864288,0.1938824,0.020882823,0.033448648,1.1864288,0.23653242,0.6746842,0.043782003
four door fridge,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H359U,Home Appliances,Refrigerators,One Door,"Buy 215L Horizontal Curve Design Single Door Refrigerator online blue. Avail exchange benefits, No Cost EMI, 10%Instant Bank Discount. To Know more visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H359U Home Appliances Refrigerators One Door Buy 215L Horizontal Curve Design Single Door Refrigerator online blue. Avail exchange benefits, No Cost EMI, 10%Instant Bank Discount. To Know more visit here.",0.746256,0.20893441,0.017152697,0.02986112,0.746256,0.24035883,0.59484744,0.07072013
four door fridge,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H259R,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, Instant Bank Discount. To Know more visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H259R Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, Instant Bank Discount. To Know more visit here.",1.2817563,0.2033101,0.021554701,0.027464654,1.2817563,0.25243026,0.5917025,0.10203137
four door fridge,183 L Stylish Grandé Design Single Door Refrigerator RR20D1723RZ,Home Appliances,Refrigerators,One Door,"Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit here.","183 L Stylish Grandé Design Single Door Refrigerator RR20D1723RZ Home Appliances Refrigerators One Door Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit here.",1.2959559,0.2117375,0.014420584,0.026294034,1.2959559,0.24787506,0.7189749,0.16291997
four door fridge,183 L Stylish Grandé Design Single Door Refrigerator RR20D1823RZ,Home Appliances,Refrigerators,One Door,"Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit Samsung India.","183 L Stylish Grandé Design Single Door Refrigerator RR20D1823RZ Home Appliances Refrigerators One Door Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit Samsung India.",1.064235,0.18436252,0.014033786,0.026822696,1.064235,0.24824366,0.70763713,0.19251543
four door fridge,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H349R,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, 12.5%Instant Bank Discount. To Know more visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H349R Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, 12.5%Instant Bank Discount. To Know more visit here.",1.3459107,0.1975652,0.020902574,0.027905038,1.3459107,0.24665517,0.5992894,0.09385211
four door fridge,189 L Horizontal Curve Design Single Door Refrigerator RR21D2H259R,Home Appliances,Refrigerators,One Door,"Buy 189L Horizontal Curve Design Single Door Refrigerator online. Explore features, price, offers & specs at Samsung India. Know more visit here.","189 L Horizontal Curve Design Single Door Refrigerator RR21D2H259R Home Appliances Refrigerators One Door Buy 189L Horizontal Curve Design Single Door Refrigerator online. Explore features, price, offers & specs at Samsung India. Know more visit here.",0.65238434,0.19412726,0.0211095,0.037314516,0.65238434,0.2217766,0.62278605,0.06758893
4 door fridge,419 L BESPOKE AI Double Door Refrigerator RT45DB6A4B22,Home Appliances,Refrigerators,Double Door,"419 L Bespoke Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt45Db6A4B22Hl Explore Specs & Shop Best Refrigerators  At Samsung India.","419 L BESPOKE AI Double Door Refrigerator RT45DB6A4B22 Home Appliances Refrigerators Double Door 419 L Bespoke Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt45Db6A4B22Hl Explore Specs & Shop Best Refrigerators  At Samsung India.",1.6217749,0.12362656,0.12962148,0.05178108,1.6217749,0.6500169,0.897451,0.83522373
4 door fridge,419 L BESPOKE AI Double Door Refrigerator RT45DG6A4DBX,Home Appliances,Refrigerators,Double Door,"419 L BESPOKE AI Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices RT45DG6A4DBX Explore Specs & Shop Best Refrigerators  At Samsung India.","419 L BESPOKE AI Double Door Refrigerator RT45DG6A4DBX Home Appliances Refrigerators Double Door 419 L BESPOKE AI Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices RT45DG6A4DBX Explore Specs & Shop Best Refrigerators  At Samsung India.",2.586173,0.13302806,0.13916235,0.052828703,2.586173,0.6492572,0.8990543,0.6506628
4 door fridge,809 L BESPOKE 4-Door Flex Family Hub™ French Door Refrigerator RF71DB9950QD,Home Appliances,Refrigerators,French Door,"Buy 809L 4-Door Flex French Door Bespoke Family HubTM Refrigerator with AI Vision Inside, Auto Open Door, Triple Cooling. To Know more visit Samsung India.","809 L BESPOKE 4-Door Flex Family Hub™ French Door Refrigerator RF71DB9950QD Home Appliances Refrigerators French Door Buy 809L 4-Door Flex French Door Bespoke Family HubTM Refrigerator with AI Vision Inside, Auto Open Door, Triple Cooling. To Know more visit Samsung India.",7.3998885,0.5224768,0.9497551,0.8901001,7.3998885,0.7044233,0.91847336,0.99350667
4 door fridge,650 L 4 Door Convertible French Door Refrigerator RF65DG90BDSG,Home Appliances,Refrigerators,French Door,"Buy 650L 4 door Convertible French Door Refrigerator with triple cooling, Flex Zone with 5 Convertible Modes. To know more visit Samsung India","650 L 4 Door Convertible French Door Refrigerator RF65DG90BDSG Home Appliances Refrigerators French Door Buy 650L 4 door Convertible French Door Refrigerator with triple cooling, Flex Zone with 5 Convertible Modes. To know more visit Samsung India",6.9534416,0.5487757,0.890173,0.8687614,6.9534416,0.6632418,0.9137342,0.98982924
4 door fridge,650 L 4 Door Convertible French Door Refrigerator RF65DB90BD12,Home Appliances,Refrigerators,French Door,"Buy 650L Convertible French Door Refrigerator with Bespoke design, triple cooling. Know more features, price & specs. find best refrigerator at Samsung India.","650 L 4 Door Convertible French Door Refrigerator RF65DB90BD12 Home Appliances Refrigerators French Door Buy 650L Convertible French Door Refrigerator with Bespoke design, triple cooling. Know more features, price & specs. find best refrigerator at Samsung India.",6.769149,0.37335974,0.62063307,0.7582843,6.769149,0.6413025,0.9106139,0.9839843
4 door fridge,870 L BESPOKE 4-Door Flex French Door Refrigerator RF90A92W3AP,Home Appliances,Refrigerators,French Door,"Buy Bespoke French Door Refrigerator in White (RF90A92W3AP/TL). Explore features, price & offers. Shop four door fridge at Samsung India.","870 L BESPOKE 4-Door Flex French Door Refrigerator RF90A92W3AP Home Appliances Refrigerators French Door Buy Bespoke French Door Refrigerator in White (RF90A92W3AP/TL). Explore features, price & offers. Shop four door fridge at Samsung India.",7.840809,0.6684092,0.95472497,0.834188,7.840809,0.7428796,0.90894306,0.9970516
4 door fridge,620 L BESPOKE 4-Door Flex French Door Refrigerator RF63A91C377,Home Appliances,Refrigerators,French Door,"Buy 620L 4 door French Door Family Hub Fridge with Triple cooling, Smart view, and more. Shop refrigerator at Samsung India.","620 L BESPOKE 4-Door Flex French Door Refrigerator RF63A91C377 Home Appliances Refrigerators French Door Buy 620L 4 door French Door Family Hub Fridge with Triple cooling, Smart view, and more. Shop refrigerator at Samsung India.",7.8878727,0.8390739,0.9460007,0.93884957,7.8878727,0.7319533,0.9332122,0.9934669
4 door fridge,215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2F349R,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online purple with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.","215 L Digi-Touch Cool™ Single Door Refrigerator RR23D2F349R Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online purple with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.",1.5401151,0.25867614,0.03914883,0.041478537,1.5401151,0.23033436,0.6121089,0.044237424
4 door fridge,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H349R,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, 12.5%Instant Bank Discount. To Know more visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H349R Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online purple. Avail exchange benefits, No Cost EMI, 12.5%Instant Bank Discount. To Know more visit here.",1.2359198,0.23815587,0.02923578,0.031321645,1.2359198,0.2392155,0.5746871,0.06280177
4 door fridge,256 L Digital Inverter Technology Double Door Refrigerator RT30C3433S9,Home Appliances,Refrigerators,Double Door,"256 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt30C3433S9/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.","256 L Digital Inverter Technology Double Door Refrigerator RT30C3433S9 Home Appliances Refrigerators Double Door 256 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt30C3433S9/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.",0.34814936,0.12613757,0.1819774,0.060977675,0.34814936,0.23310526,0.61438787,0.20604597
4 door fridge,322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4523S8,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of 322L Convertible 5in1 Double Door Refrigerator RT37C4523S8/HL Buy best Refrigerators for you at Samsung India.","322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4523S8 Home Appliances Refrigerators Double Door Explore the benefits, features & offers of 322L Convertible 5in1 Double Door Refrigerator RT37C4523S8/HL Buy best Refrigerators for you at Samsung India.",0.95620865,0.12721185,0.21250221,0.12791385,0.95620865,0.24629411,0.6103533,0.09986065
4 door fridge,256 L Convertible Freezer Double Door Refrigerator RT30C3733BX,Home Appliances,Refrigerators,Double Door,"RT30C3733 Top Mount Freezer with Convertible Freezer (RT30C3733BX/HL) - Explore the benefits, features & offers of this product. Know more and buy best Refrigerators for you at Samsung India.","256 L Convertible Freezer Double Door Refrigerator RT30C3733BX Home Appliances Refrigerators Double Door RT30C3733 Top Mount Freezer with Convertible Freezer (RT30C3733BX/HL) - Explore the benefits, features & offers of this product. Know more and buy best Refrigerators for you at Samsung India.",0.29656264,0.12044375,0.17211126,0.08020852,0.29656264,0.21964316,0.59611595,0.0648553
4 door fridge,301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of 301L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1/HL Buy best Refrigerators for you at Samsung India.","301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1 Home Appliances Refrigerators Double Door Explore the benefits, features & offers of 301L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1/HL Buy best Refrigerators for you at Samsung India.",0.40679488,0.1270864,0.17054299,0.054176845,0.40679488,0.2318442,0.57390493,0.08138036
4 door fridge,322 L Convertible 5in1 Double Door Refrigerator RT37C4522BX,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of Top Mount Freezer with Convertible 5in1 Refrigerator RT37C4522BX/HL Buy best Refrigerators for you at Samsung India.","322 L Convertible 5in1 Double Door Refrigerator RT37C4522BX Home Appliances Refrigerators Double Door Explore the benefits, features & offers of Top Mount Freezer with Convertible 5in1 Refrigerator RT37C4522BX/HL Buy best Refrigerators for you at Samsung India.",0.8546597,0.123447135,0.17981686,0.17410818,0.8546597,0.24465428,0.5838138,0.046160065
4 door fridge,301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4522B1,Home Appliances,Refrigerators,Double Door,"Buy 301L Double Door Fridge with twin cooling plus. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.","301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4522B1 Home Appliances Refrigerators Double Door Buy 301L Double Door Fridge with twin cooling plus. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.",0.52576816,0.17291115,0.21212403,0.065108806,0.52576816,0.20769319,0.5772133,0.11962821
4 door fridge,256 L Convertible Freezer Double Door Refrigerator RT30C3742S9,Home Appliances,Refrigerators,Double Door,"Buy 256L Double Door Fridge with all around cooling. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.","256 L Convertible Freezer Double Door Refrigerator RT30C3742S9 Home Appliances Refrigerators Double Door Buy 256L Double Door Fridge with all around cooling. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.",0.6810312,0.14651851,0.20498252,0.06648715,0.6810312,0.20757006,0.6376051,0.11261811
4 door fridge,301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4542S8,Home Appliances,Refrigerators,Double Door,"Buy 301L Double Door Fridge with twin cooling plus. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.","301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4542S8 Home Appliances Refrigerators Double Door Buy 301L Double Door Fridge with twin cooling plus. Explore the features, price, specs, & offers of this product & buy best Refrigerators at Samsung India.",0.6819774,0.17224254,0.21580209,0.066553,0.6819774,0.20929168,0.5848957,0.10978152
4 door fridge,363 L Twin Cooling Plus™ Double Door Refrigerator RT39C5532S8,Home Appliances,Refrigerators,Double Door,"Explore the latest 363L Double Door Fridge with twin cooling plus. Know the features, price, & specs of this product & buy best Refrigerators at Samsung India.","363 L Twin Cooling Plus™ Double Door Refrigerator RT39C5532S8 Home Appliances Refrigerators Double Door Explore the latest 363L Double Door Fridge with twin cooling plus. Know the features, price, & specs of this product & buy best Refrigerators at Samsung India.",1.4242913,0.17777525,0.21311626,0.07196549,1.4242913,0.19912162,0.60238445,0.08222738
4 door fridge,322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4512BX,Home Appliances,Refrigerators,Double Door,"Buy 322L Double Door Fridge with twin cooling plus. Explore the features, price & offers of this product. Know more and buy best Refrigerators at Samsung India.","322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4512BX Home Appliances Refrigerators Double Door Buy 322L Double Door Fridge with twin cooling plus. Explore the features, price & offers of this product. Know more and buy best Refrigerators at Samsung India.",0.8335769,0.17353378,0.20781358,0.06267374,0.8335769,0.21927367,0.58848995,0.086600296
4 door fridge,183 L Stylish Grandé Design Single Door Refrigerator RR20C1824CU,Home Appliances,Refrigerators,One Door,"Buy 183L Single Door Fridge with Stylish Grande Design. Explore the features, price, specs, offers of this product & buy best Refrigerators at Samsung India.","183 L Stylish Grandé Design Single Door Refrigerator RR20C1824CU Home Appliances Refrigerators One Door Buy 183L Single Door Fridge with Stylish Grande Design. Explore the features, price, specs, offers of this product & buy best Refrigerators at Samsung India.",0.8677362,0.24752943,0.036110457,0.0437361,0.8677362,0.23190226,0.67911017,0.22937171
3 door fridge with water dispenser,224 L Curd Maestro™ Double Door Refrigerator RT28C3C32RZ,Home Appliances,Refrigerators,Double Door,"224 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt28C3C32Rz/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.","224 L Curd Maestro™ Double Door Refrigerator RT28C3C32RZ Home Appliances Refrigerators Double Door 224 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt28C3C32Rz/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.",-4.6175823,0.026114225,0.01442665,0.028732626,-4.6175823,0.14528711,0.5003918,0.004992684
3 door fridge with water dispenser,870 L BESPOKE 4-Door Flex French Door Refrigerator RF90A92W3AP,Home Appliances,Refrigerators,French Door,"Buy Bespoke French Door Refrigerator in White (RF90A92W3AP/TL). Explore features, price & offers. Shop four door fridge at Samsung India.","870 L BESPOKE 4-Door Flex French Door Refrigerator RF90A92W3AP Home Appliances Refrigerators French Door Buy Bespoke French Door Refrigerator in White (RF90A92W3AP/TL). Explore features, price & offers. Shop four door fridge at Samsung India.",-1.7665725,0.029215433,0.014031985,0.05755161,-1.7665725,0.16154955,0.48478338,0.013707317
3 door fridge with water dispenser,215 L Horizontal Curve Design Single Door Refrigerator RR23D2H23BX,Home Appliances,Refrigerators,One Door,"Buy 215L Digi Touch Cool Single Door Refrigerator online black with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.","215 L Horizontal Curve Design Single Door Refrigerator RR23D2H23BX Home Appliances Refrigerators One Door Buy 215L Digi Touch Cool Single Door Refrigerator online black with Crown Door Design, Toughened Glass, LED Lamp. Know more features, price & specs visit here.",-3.361239,0.05143397,0.008085622,0.025403198,-3.361239,0.10163498,0.36759707,0.0009929895
3 door fridge with water dispenser,183 L Stylish Grandé Design Single Door Refrigerator RR20D1723RZ,Home Appliances,Refrigerators,One Door,"Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit here.","183 L Stylish Grandé Design Single Door Refrigerator RR20D1723RZ Home Appliances Refrigerators One Door Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit here.",-4.2301264,0.036765356,0.004256153,0.020076469,-4.2301264,0.09818449,0.43847215,0.0030497075
3 door fridge with water dispenser,183 L Stylish Grandé Design Single Door Refrigerator RR20D1823RZ,Home Appliances,Refrigerators,One Door,"Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit Samsung India.","183 L Stylish Grandé Design Single Door Refrigerator RR20D1823RZ Home Appliances Refrigerators One Door Buy 183L Stylish Grandé Design Single Door Refrigerator. Avail exchange benefits, no cost emi, instant bank discount. To know more visit Samsung India.",-4.5158825,0.031951062,0.004759889,0.021994205,-4.5158825,0.09602826,0.42107055,0.003308928
3 door fridge with water dispenser,223 L Stylish Grandé Design Single Door Refrigerator RR24D2Z23CU,Home Appliances,Refrigerators,One Door,"Buy 223L Horizontal Curve Design Single Door Refrigerator online blue. Avail exchange benefits, No Cost EMI, 10%Instant Bank Discount. To Know more visit here.","223 L Stylish Grandé Design Single Door Refrigerator RR24D2Z23CU Home Appliances Refrigerators One Door Buy 223L Horizontal Curve Design Single Door Refrigerator online blue. Avail exchange benefits, No Cost EMI, 10%Instant Bank Discount. To Know more visit here.",-4.2300425,0.046222858,0.0049045375,0.02085961,-4.2300425,0.09442,0.37556005,0.0022207268
3 door fridge with water dispenser,363 L Twin Cooling Plus™ Double Door Refrigerator RT39C553EBX,Home Appliances,Refrigerators,Double Door,"363 L Double Door Refrigerator online in various size, Colors & designs at best prices RT39C553EBX/HL Explore Specs & shop best refrigerators  at Samsung India.","363 L Twin Cooling Plus™ Double Door Refrigerator RT39C553EBX Home Appliances Refrigerators Double Door 363 L Double Door Refrigerator online in various size, Colors & designs at best prices RT39C553EBX/HL Explore Specs & shop best refrigerators  at Samsung India.",-2.8534129,0.024828339,0.012218654,0.030475836,-2.8534129,0.18410978,0.5246895,0.0068733995
3 door fridge with water dispenser,256 L Digital Inverter Technology Double Door Refrigerator RT30C3433S9,Home Appliances,Refrigerators,Double Door,"256 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt30C3433S9/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.","256 L Digital Inverter Technology Double Door Refrigerator RT30C3433S9 Home Appliances Refrigerators Double Door 256 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt30C3433S9/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.",-4.6677604,0.027910404,0.011242472,0.03539434,-4.6677604,0.11001652,0.36092818,0.003803567
3 door fridge with water dispenser,236 L Convertible Freezer Double Door Refrigerator RT28C3733S8,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of 236L Convertible Freezer Double Door Refrigerator RT28C3733S8/HL Buy best Refrigerators for you at Samsung India.","236 L Convertible Freezer Double Door Refrigerator RT28C3733S8 Home Appliances Refrigerators Double Door Explore the benefits, features & offers of 236L Convertible Freezer Double Door Refrigerator RT28C3733S8/HL Buy best Refrigerators for you at Samsung India.",-4.566035,0.021901764,0.009026522,0.027019534,-4.566035,0.10625161,0.34845933,0.0048740716
3 door fridge with water dispenser,236 L Digital Inverter Technology Double Door Refrigerator RT28C3053S8,Home Appliances,Refrigerators,Double Door,"236 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt28C3053S8/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.","236 L Digital Inverter Technology Double Door Refrigerator RT28C3053S8 Home Appliances Refrigerators Double Door 236 L Double Door Refrigerator Online In Various Size, Colors & Designs At Best Prices Rt28C3053S8/Hl Explore Specs & Shop Best Refrigerators  At Samsung India.",-4.575179,0.0265074,0.014252574,0.033260453,-4.575179,0.10820487,0.36283195,0.0026688564
3 door fridge with water dispenser,322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4523S8,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of 322L Convertible 5in1 Double Door Refrigerator RT37C4523S8/HL Buy best Refrigerators for you at Samsung India.","322 L Twin Cooling Plus™ Double Door Refrigerator RT37C4523S8 Home Appliances Refrigerators Double Door Explore the benefits, features & offers of 322L Convertible 5in1 Double Door Refrigerator RT37C4523S8/HL Buy best Refrigerators for you at Samsung India.",-3.617762,0.025331322,0.013693631,0.03948129,-3.617762,0.11309198,0.36487255,0.0054313024
3 door fridge with water dispenser,256 L Convertible Freezer Double Door Refrigerator RT30C3733BX,Home Appliances,Refrigerators,Double Door,"RT30C3733 Top Mount Freezer with Convertible Freezer (RT30C3733BX/HL) - Explore the benefits, features & offers of this product. Know more and buy best Refrigerators for you at Samsung India.","256 L Convertible Freezer Double Door Refrigerator RT30C3733BX Home Appliances Refrigerators Double Door RT30C3733 Top Mount Freezer with Convertible Freezer (RT30C3733BX/HL) - Explore the benefits, features & offers of this product. Know more and buy best Refrigerators for you at Samsung India.",-3.2517648,0.02469815,0.011087238,0.024432573,-3.2517648,0.11156929,0.34849563,0.0037000405
3 door fridge with water dispenser,301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1,Home Appliances,Refrigerators,Double Door,"Explore the benefits, features & offers of 301L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1/HL Buy best Refrigerators for you at Samsung India.","301 L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1 Home Appliances Refrigerators Double Door Explore the benefits, features & offers of 301L Twin Cooling Plus™ Double Door Refrigerator RT34C4523B1/HL Buy best Refrigerators for you at Samsung India.",-2.8757353,0.025924874,0.01517246,0.031530198,-2.8757353,0.103301905,0.3562849,0.0031341445
3 door fridge with water dispenser,215 L Horizontal Curve Design Single Door Refrigerator RR23C2H35RZ,Home Appliances,Refrigerators,One Door,"Explore the latest 215L Single Door Fridge with Curve Door Design. Know the features, price, & specs of this product & buy best Refrigerators at Samsung India.","215 L Horizontal Curve Design Single Door Refrigerator RR23C2H35RZ Home Appliances Refrigerators One Door Explore the latest 215L Single Door Fridge with Curve Door Design. Know the features, price, & specs of this product & buy best Refrigerators at Samsung India.",-3.832467,0.040522233,0.008294928,0.025690328,-3.832467,0.10038763,0.38538852,0.00607369
3 door fridge with water dispenser,183 L Stylish Grandé Design Single Door Refrigerator RR20C1824CU,Home Appliances,Refrigerators,One Door,"Buy 183L Single Door Fridge with Stylish Grande Design. Explore the features, price, specs, offers of this product & buy best Refrigerators at Samsung India.","183 L Stylish Grandé Design Single Door Refrigerator RR20C1824CU Home Appliances Refrigerators One Door Buy 183L Single Door Fridge with Stylish Grande Design. Explore the features, price, specs, offers of this product & buy best Refrigerators at Samsung India.",-3.8470411,0.038506635,0.0076661394,0.028619159,-3.8470411,0.10491924,0.46489716,0.008205172
